WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2018-06-23,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-06-30,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-07-07,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,5,,Political violence,3695,13.2949,43.7855
2018-07-21,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,2,,Political violence,3695,13.2949,43.7855
2018-07-28,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-08-04,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,0,,Political violence,3695,13.2949,43.7855
2018-08-25,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-09-01,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,0,,Political violence,3695,13.2949,43.7855
2018-09-08,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,12,,Political violence,3695,13.2949,43.7855
2018-09-15,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,16,,Political violence,3695,13.2949,43.7855
2018-09-22,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-09-29,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,16,,Political violence,3695,13.2949,43.7855
2018-10-06,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,53,,Political violence,3695,13.2949,43.7855
2018-10-20,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-10-27,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2018-11-24,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,6,,Political violence,3695,13.2949,43.7855
2019-01-12,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,32,,Political violence,3695,13.2949,43.7855
2019-01-19,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,4,15,,Political violence,3695,13.2949,43.7855
2019-01-26,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,10,,Political violence,3695,13.2949,43.7855
2019-02-02,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,12,,Political violence,3695,13.2949,43.7855
2019-02-23,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,6,,Political violence,3695,13.2949,43.7855
2019-03-02,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,10,,Political violence,3695,13.2949,43.7855
2019-03-09,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,20,,Political violence,3695,13.2949,43.7855
2019-03-16,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2019-03-23,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,10,,Political violence,3695,13.2949,43.7855
2019-04-20,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,10,,Political violence,3695,13.2949,43.7855
2019-04-27,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,10,,Political violence,3695,13.2949,43.7855
2019-05-11,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2019-05-18,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,12,,Political violence,3695,13.2949,43.7855
2019-06-22,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,4,6,,Political violence,3695,13.2949,43.7855
2019-06-29,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2019-07-06,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,10,,Political violence,3695,13.2949,43.7855
2019-10-26,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3695,13.2949,43.7855
2019-11-02,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,8,,Political violence,3695,13.2949,43.7855
2019-12-07,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,1,,Political violence,3695,13.2949,43.7855
2020-02-22,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,10,8002.0,Political violence,3695,13.2949,43.7855
2020-09-05,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,4,11395.0,Political violence,3695,13.2949,43.7855
2020-10-31,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,898.0,Political violence,3695,13.2949,43.7855
2021-02-27,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,2,5827.0,Political violence,3695,13.2949,43.7855
2021-03-06,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,1,2866.0,Political violence,3695,13.2949,43.7855
2021-09-04,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,6,6,49230.0,Political violence,3695,13.2949,43.7855
2021-09-11,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,4,0,12604.0,Political violence,3695,13.2949,43.7855
2021-11-06,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,0,38424.0,Political violence,3695,13.2949,43.7855
2021-11-13,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,0,24565.0,Political violence,3695,13.2949,43.7855
2021-11-20,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,0,10236.0,Political violence,3695,13.2949,43.7855
2021-11-27,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,9,16128.0,Political violence,3695,13.2949,43.7855
2021-12-04,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,0,17935.0,Political violence,3695,13.2949,43.7855
2021-12-11,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,7,12,23451.0,Political violence,3695,13.2949,43.7855
2021-12-18,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,9,49,21414.0,Political violence,3695,13.2949,43.7855
2021-12-25,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,12,18,36859.0,Political violence,3695,13.2949,43.7855
2022-01-15,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,4,1,19579.0,Political violence,3695,13.2949,43.7855
2022-01-22,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,9,10,11169.0,Political violence,3695,13.2949,43.7855
2022-01-29,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,16,67,12376.0,Political violence,3695,13.2949,43.7855
2022-02-19,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,10,30449.0,Political violence,3695,13.2949,43.7855
2022-03-05,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,2,0,249.0,Political violence,3695,13.2949,43.7855
2022-03-12,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,249.0,Political violence,3695,13.2949,43.7855
2022-03-26,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,13602.0,Political violence,3695,13.2949,43.7855
2022-04-02,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,0,39739.0,Political violence,3695,13.2949,43.7855
2022-04-09,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,4,0,15205.0,Political violence,3695,13.2949,43.7855
2022-04-23,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,4721.0,Political violence,3695,13.2949,43.7855
2022-04-30,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,3,0,8502.0,Political violence,3695,13.2949,43.7855
2022-05-07,Middle East,Yemen,Taizz,Explosions/Remote violence,Air/drone strike,1,0,26137.0,Political violence,3695,13.2949,43.7855
